日期,战区,渠道,品类,客户,签收额,台数
2024-08-15,南区,传统,旗舰系列,南区经销商01,89548.8,18
2024-08-15,南区,传统,旗舰系列,南区经销商02,29849.6,6
2024-08-15,南区,传统,旗舰系列,南区经销商03,18656.0,4
2024-08-15,南区,传统,旗舰系列,南区经销商04,14924.8,3
2024-08-15,南区,传统,旗舰系列,南区经销商05,11193.6,2
2024-08-15,南区,传统,旗舰系列,南区经销商06,9328.0,2
2024-08-15,南区,传统,旗舰系列,南区经销商07,7462.4,1
2024-08-15,南区,传统,旗舰系列,南区经销商08,5596.8,1
2024-08-15,南区,KA,主力系列,南区经销商01,244224.0,78
2024-08-15,南区,KA,主力系列,南区经销商02,81408.0,26
2024-08-15,南区,KA,主力系列,南区经销商03,50880.0,16
2024-08-15,南区,KA,主力系列,南区经销商04,40704.0,13
2024-08-15,南区,KA,主力系列,南区经销商05,30528.0,10
2024-08-15,南区,KA,主力系列,南区经销商06,25440.0,8
2024-08-15,南区,KA,主力系列,南区经销商07,20352.0,6
2024-08-15,南区,KA,主力系列,南区经销商08,15264.0,5
2024-08-15,南区,电商,主力系列,南区经销商01,170956.8,54
2024-08-15,南区,电商,主力系列,南区经销商02,56985.6,18
2024-08-15,南区,电商,主力系列,南区经销商03,35616.0,11
2024-08-15,南区,电商,主力系列,南区经销商04,28492.8,9
2024-08-15,南区,电商,主力系列,南区经销商05,21369.6,7
2024-08-15,南区,电商,主力系列,南区经销商06,17808.0,6
2024-08-15,南区,电商,主力系列,南区经销商07,14246.4,5
2024-08-15,南区,电商,主力系列,南区经销商08,10684.8,3
2024-08-15,南区,传统,主力系列,南区经销商01,195379.2,62
2024-08-15,南区,传统,主力系列,南区经销商02,65126.4,21
2024-08-15,南区,传统,主力系列,南区经销商03,40704.0,13
2024-08-15,南区,传统,主力系列,南区经销商04,32563.2,10
2024-08-15,南区,传统,主力系列,南区经销商05,24422.4,8
2024-08-15,南区,传统,主力系列,南区经销商06,20352.0,6
2024-08-15,南区,传统,主力系列,南区经销商07,16281.6,5
2024-08-15,南区,传统,主力系列,南区经销商08,12211.2,4
2024-08-15,南区,KA,入门系列,南区经销商01,152640.0,81
2024-08-15,南区,KA,入门系列,南区经销商02,50880.0,27
2024-08-15,南区,KA,入门系列,南区经销商03,31800.0,17
2024-08-15,南区,KA,入门系列,南区经销商04,25440.0,14
2024-08-15,南区,KA,入门系列,南区经销商05,19080.0,10
2024-08-15,南区,KA,入门系列,南区经销商06,15900.0,8
2024-08-15,南区,KA,入门系列,南区经销商07,12720.0,7
2024-08-15,南区,KA,入门系列,南区经销商08,9540.0,5
2024-08-15,南区,电商,入门系列,南区经销商01,106848.0,57
2024-08-15,南区,电商,入门系列,南区经销商02,35616.0,19
2024-08-15,南区,电商,入门系列,南区经销商03,22260.0,12
2024-08-15,南区,电商,入门系列,南区经销商04,17808.0,9
2024-08-15,南区,电商,入门系列,南区经销商05,13356.0,7
2024-08-15,南区,电商,入门系列,南区经销商06,11130.0,6
2024-08-15,南区,电商,入门系列,南区经销商07,8904.0,5
2024-08-15,南区,电商,入门系列,南区经销商08,6678.0,4
2024-08-15,南区,传统,入门系列,南区经销商01,122112.0,65
2024-08-15,南区,传统,入门系列,南区经销商02,40704.0,22
2024-08-15,南区,传统,入门系列,南区经销商03,25440.0,14
2024-08-15,南区,传统,入门系列,南区经销商04,20352.0,11
2024-08-15,南区,传统,入门系列,南区经销商05,15264.0,8
2024-08-15,南区,传统,入门系列,南区经销商06,12720.0,7
2024-08-15,南区,传统,入门系列,南区经销商07,10176.0,5
2024-08-15,南区,传统,入门系列,南区经销商08,7632.0,4
2024-09-15,北区,KA,旗舰系列,北区经销商01,100320.0,20
2024-09-15,北区,KA,旗舰系列,北区经销商02,33440.0,7
2024-09-15,北区,KA,旗舰系列,北区经销商03,20900.0,4
2024-09-15,北区,KA,旗舰系列,北区经销商04,16720.0,3
2024-09-15,北区,KA,旗舰系列,北区经销商05,12540.0,2
2024-09-15,北区,KA,旗舰系列,北区经销商06,10450.0,2
2024-09-15,北区,KA,旗舰系列,北区经销商07,8360.0,2
2024-09-15,北区,KA,旗舰系列,北区经销商08,6270.0,1
2024-09-15,北区,电商,旗舰系列,北区经销商01,70224.0,14
2024-09-15,北区,电商,旗舰系列,北区经销商02,23408.0,5
2024-09-15,北区,电商,旗舰系列,北区经销商03,14630.0,3
2024-09-15,北区,电商,旗舰系列,北区经销商04,11704.0,2
2024-09-15,北区,电商,旗舰系列,北区经销商05,8778.0,2
2024-09-15,北区,电商,旗舰系列,北区经销商06,7315.0,1
2024-09-15,北区,电商,旗舰系列,北区经销商07,5852.0,1
2024-09-15,北区,电商,旗舰系列,北区经销商08,4389.0,1
2024-09-15,北区,传统,旗舰系列,北区经销商01,80256.0,16
2024-09-15,北区,传统,旗舰系列,北区经销商02,26752.0,5
2024-09-15,北区,传统,旗舰系列,北区经销商03,16720.0,3
2024-09-15,北区,传统,旗舰系列,北区经销商04,13376.0,3
2024-09-15,北区,传统,旗舰系列,北区经销商05,10032.0,2
2024-09-15,北区,传统,旗舰系列,北区经销商06,8360.0,2
2024-09-15,北区,传统,旗舰系列,北区经销商07,6688.0,1
2024-09-15,北区,传统,旗舰系列,北区经销商08,5016.0,1
2024-09-15,北区,KA,主力系列,北区经销商01,218880.0,69
2024-09-15,北区,KA,主力系列,北区经销商02,72960.0,23
2024-09-15,北区,KA,主力系列,北区经销商03,45600.0,14
2024-09-15,北区,KA,主力系列,北区经销商04,36480.0,12
2024-09-15,北区,KA,主力系列,北区经销商05,27360.0,9
2024-09-15,北区,KA,主力系列,北区经销商06,22800.0,7
2024-09-15,北区,KA,主力系列,北区经销商07,18240.0,6
2024-09-15,北区,KA,主力系列,北区经销商08,13680.0,4
2024-09-15,北区,电商,主力系列,北区经销商01,153216.0,49
2024-09-15,北区,电商,主力系列,北区经销商02,51072.0,16
2024-09-15,北区,电商,主力系列,北区经销商03,31920.0,10
2024-09-15,北区,电商,主力系列,北区经销商04,25536.0,8
2024-09-15,北区,电商,主力系列,北区经销商05,19152.0,6
2024-09-15,北区,电商,主力系列,北区经销商06,15960.0,5
2024-09-15,北区,电商,主力系列,北区经销商07,12768.0,4
2024-09-15,北区,电商,主力系列,北区经销商08,9576.0,3
2024-09-15,北区,传统,主力系列,北区经销商01,175104.0,56
2024-09-15,北区,传统,主力系列,北区经销商02,58368.0,19
2024-09-15,北区,传统,主力系列,北区经销商03,36480.0,12
2024-09-15,北区,传统,主力系列,北区经销商04,29184.0,9
2024-09-15,北区,传统,主力系列,北区经销商05,21888.0,7
2024-09-15,北区,传统,主力系列,北区经销商06,18240.0,6
2024-09-15,北区,传统,主力系列,北区经销商07,14592.0,5
2024-09-15,北区,传统,主力系列,北区经销商08,10944.0,3
2024-09-15,北区,KA,入门系列,北区经销商01,136800.0,73
2024-09-15,北区,KA,入门系列,北区经销商02,45600.0,24
2024-09-15,北区,KA,入门系列,北区经销商03,28500.0,15
2024-09-15,北区,KA,入门系列,北区经销商04,22800.0,12
2024-09-15,北区,KA,入门系列,北区经销商05,17100.0,9
2024-09-15,北区,KA,入门系列,北区经销商06,14250.0,8
2024-09-15,北区,KA,入门系列,北区经销商07,11400.0,6
2024-09-15,北区,KA,入门系列,北区经销商08,8550.0,5
2024-09-15,北区,电商,入门系列,北区经销商01,95760.0,51
2024-09-15,北区,电商,入门系列,北区经销商02,31920.0,17
2024-09-15,北区,电商,入门系列,北区经销商03,19950.0,11
2024-09-15,北区,电商,入门系列,北区经销商04,15960.0,8
2024-09-15,北区,电商,入门系列,北区经销商05,11970.0,6
2024-09-15,北区,电商,入门系列,北区经销商06,9975.0,5
2024-09-15,北区,电商,入门系列,北区经销商07,7980.0,4
2024-09-15,北区,电商,入门系列,北区经销商08,5985.0,3
2024-09-15,北区,传统,入门系列,北区经销商01,109440.0,58
2024-09-15,北区,传统,入门系列,北区经销商02,36480.0,19
2024-09-15,北区,传统,入门系列,北区经销商03,22800.0,12
2024-09-15,北区,传统,入门系列,北区经销商04,18240.0,10
2024-09-15,北区,传统,入门系列,北区经销商05,13680.0,7
2024-09-15,北区,传统,入门系列,北区经销商06,11400.0,6
2024-09-15,北区,传统,入门系列,北区经销商07,9120.0,5
2024-09-15,北区,传统,入门系列,北区经销商08,6840.0,4
2024-09-15,西区,KA,旗舰系列,西区经销商01,80256.0,16
2024-09-15,西区,KA,旗舰系列,西区经销商02,26752.0,5
2024-09-15,西区,KA,旗舰系列,西区经销商03,16720.0,3
2024-09-15,西区,KA,旗舰系列,西区经销商04,13376.0,3
2024-09-15,西区,KA,旗舰系列,西区经销商05,10032.0,2
2024-09-15,西区,KA,旗舰系列,西区经销商06,8360.0,2
2024-09-15,西区,KA,旗舰系列,西区经销商07,6688.0,1
2024-09-15,西区,KA,旗舰系列,西区经销商08,5016.0,1
2024-09-15,西区,电商,旗舰系列,西区经销商01,56179.2,11
2024-09-15,西区,电商,旗舰系列,西区经销商02,18726.4,4
2024-09-15,西区,电商,旗舰系列,西区经销商03,11704.0,2
2024-09-15,西区,电商,旗舰系列,西区经销商04,9363.2,2
2024-09-15,西区,电商,旗舰系列,西区经销商05,7022.4,1
2024-09-15,西区,电商,旗舰系列,西区经销商06,5852.0,1
2024-09-15,西区,电商,旗舰系列,西区经销商07,4681.6,1
2024-09-15,西区,电商,旗舰系列,西区经销商08,3511.2,1
2024-09-15,西区,传统,旗舰系列,西区经销商01,64204.8,13
2024-09-15,西区,传统,旗舰系列,西区经销商02,21401.6,4
2024-09-15,西区,传统,旗舰系列,西区经销商03,13376.0,3
2024-09-15,西区,传统,旗舰系列,西区经销商04,10700.8,2
2024-09-15,西区,传统,旗舰系列,西区经销商05,8025.6,2
2024-09-15,西区,传统,旗舰系列,西区经销商06,6688.0,1
2024-09-15,西区,传统,旗舰系列,西区经销商07,5350.4,1
2024-09-15,西区,传统,旗舰系列,西区经销商08,4012.8,1
2024-09-15,西区,KA,主力系列,西区经销商01,175104.0,56
2024-09-15,西区,KA,主力系列,西区经销商02,58368.0,19
2024-09-15,西区,KA,主力系列,西区经销商03,36480.0,12
2024-09-15,西区,KA,主力系列,西区经销商04,29184.0,9
2024-09-15,西区,KA,主力系列,西区经销商05,21888.0,7
2024-09-15,西区,KA,主力系列,西区经销商06,18240.0,6
2024-09-15,西区,KA,主力系列,西区经销商07,14592.0,5
2024-09-15,西区,KA,主力系列,西区经销商08,10944.0,3
2024-09-15,西区,电商,主力系列,西区经销商01,122572.8,39
2024-09-15,西区,电商,主力系列,西区经销商02,40857.6,13
2024-09-15,西区,电商,主力系列,西区经销商03,25536.0,8
2024-09-15,西区,电商,主力系列,西区经销商04,20428.8,6
2024-09-15,西区,电商,主力系列,西区经销商05,15321.6,5
2024-09-15,西区,电商,主力系列,西区经销商06,12768.0,4
2024-09-15,西区,电商,主力系列,西区经销商07,10214.4,3
2024-09-15,西区,电商,主力系列,西区经销商08,7660.8,2
2024-09-15,西区,传统,主力系列,西区经销商01,140083.2,44
2024-09-15,西区,传统,主力系列,西区经销商02,46694.4,15
2024-09-15,西区,传统,主力系列,西区经销商03,29184.0,9
2024-09-15,西区,传统,主力系列,西区经销商04,23347.2,7
2024-09-15,西区,传统,主力系列,西区经销商05,17510.4,6
2024-09-15,西区,传统,主力系列,西区经销商06,14592.0,5
2024-09-15,西区,传统,主力系列,西区经销商07,11673.6,4
2024-09-15,西区,传统,主力系列,西区经销商08,8755.2,3
2024-09-15,西区,KA,入门系列,西区经销商01,109440.0,58
2024-09-15,西区,KA,入门系列,西区经销商02,36480.0,19
2024-09-15,西区,KA,入门系列,西区经销商03,22800.0,12
2024-09-15,西区,KA,入门系列,西区经销商04,18240.0,10
2024-09-15,西区,KA,入门系列,西区经销商05,13680.0,7
2024-09-15,西区,KA,入门系列,西区经销商06,11400.0,6
2024-09-15,西区,KA,入门系列,西区经销商07,9120.0,5
2024-09-15,西区,KA,入门系列,西区经销商08,6840.0,4
2024-09-15,西区,电商,入门系列,西区经销商01,76608.0,41
2024-09-15,西区,电商,入门系列,西区经销商02,25536.0,14
2024-09-15,西区,电商,入门系列,西区经销商03,15960.0,8
2024-09-15,西区,电商,入门系列,西区经销商04,12768.0,7
2024-09-15,西区,电商,入门系列,西区经销商05,9576.0,5
2024-09-15,西区,电商,入门系列,西区经销商06,7980.0,4
2024-09-15,西区,电商,入门系列,西区经销商07,6384.0,3
2024-09-15,西区,电商,入门系列,西区经销商08,4788.0,3
2024-09-15,西区,传统,入门系列,西区经销商01,87552.0,47
2024-09-15,西区,传统,入门系列,西区经销商02,29184.0,16
2024-09-15,西区,传统,入门系列,西区经销商03,18240.0,10
2024-09-15,西区,传统,入门系列,西区经销商04,14592.0,8
2024-09-15,西区,传统,入门系列,西区经销商05,10944.0,6
2024-09-15,西区,传统,入门系列,西区经销商06,9120.0,5
2024-09-15,西区,传统,入门系列,西区经销商07,7296.0,4
2024-09-15,西区,传统,入门系列,西区经销商08,5472.0,3
2024-09-15,中区,KA,旗舰系列,中区经销商01,60192.0,12
2024-09-15,中区,KA,旗舰系列,中区经销商02,20064.0,4
2024-09-15,中区,KA,旗舰系列,中区经销商03,12540.0,2
2024-09-15,中区,KA,旗舰系列,中区经销商04,10032.0,2
2024-09-15,中区,KA,旗舰系列,中区经销商05,7524.0,1
2024-09-15,中区,KA,旗舰系列,中区经销商06,6270.0,1
2024-09-15,中区,KA,旗舰系列,中区经销商07,5016.0,1
2024-09-15,中区,KA,旗舰系列,中区经销商08,3762.0,1
2024-09-15,中区,电商,旗舰系列,中区经销商01,42134.4,8
2024-09-15,中区,电商,旗舰系列,中区经销商02,14044.8,3
2024-09-15,中区,电商,旗舰系列,中区经销商03,8778.0,2
2024-09-15,中区,电商,旗舰系列,中区经销商04,7022.4,1
2024-09-15,中区,电商,旗舰系列,中区经销商05,5266.8,1
2024-09-15,中区,电商,旗舰系列,中区经销商06,4389.0,1
2024-09-15,中区,电商,旗舰系列,中区经销商07,3511.2,1
2024-09-15,中区,电商,旗舰系列,中区经销商08,2633.4,1
2024-09-15,中区,传统,旗舰系列,中区经销商01,48153.6,9
2024-09-15,中区,传统,旗舰系列,中区经销商02,16051.2,3
2024-09-15,中区,传统,旗舰系列,中区经销商03,10032.0,2
2024-09-15,中区,传统,旗舰系列,中区经销商04,8025.6,2
2024-09-15,中区,传统,旗舰系列,中区经销商05,6019.2,1
2024-09-15,中区,传统,旗舰系列,中区经销商06,5016.0,1
2024-09-15,中区,传统,旗舰系列,中区经销商07,4012.8,1
2024-09-15,中区,传统,旗舰系列,中区经销商08,3009.6,1
2024-09-15,中区,KA,主力系列,中区经销商01,131328.0,42
2024-09-15,中区,KA,主力系列,中区经销商02,43776.0,14
2024-09-15,中区,KA,主力系列,中区经销商03,27360.0,9
2024-09-15,中区,KA,主力系列,中区经销商04,21888.0,7
2024-09-15,中区,KA,主力系列,中区经销商05,16416.0,5
2024-09-15,中区,KA,主力系列,中区经销商06,13680.0,4
2024-09-15,中区,KA,主力系列,中区经销商07,10944.0,3
2024-09-15,中区,KA,主力系列,中区经销商08,8208.0,3
2024-09-15,中区,电商,主力系列,中区经销商01,91929.6,29
2024-09-15,中区,电商,主力系列,中区经销商02,30643.2,10
2024-09-15,中区,电商,主力系列,中区经销商03,19152.0,6
2024-09-15,中区,电商,主力系列,中区经销商04,15321.6,5
2024-09-15,中区,电商,主力系列,中区经销商05,11491.2,4
2024-09-15,中区,电商,主力系列,中区经销商06,9576.0,3
2024-09-15,中区,电商,主力系列,中区经销商07,7660.8,2
2024-09-15,中区,电商,主力系列,中区经销商08,5745.6,2
2024-09-15,中区,传统,主力系列,中区经销商01,105062.4,33
2024-09-15,中区,传统,主力系列,中区经销商02,35020.8,11
2024-09-15,中区,传统,主力系列,中区经销商03,21888.0,7
2024-09-15,中区,传统,主力系列,中区经销商04,17510.4,6
2024-09-15,中区,传统,主力系列,中区经销商05,13132.8,4
2024-09-15,中区,传统,主力系列,中区经销商06,10944.0,3
2024-09-15,中区,传统,主力系列,中区经销商07,8755.2,3
2024-09-15,中区,传统,主力系列,中区经销商08,6566.4,2
2024-09-15,中区,KA,入门系列,中区经销商01,82080.0,44
2024-09-15,中区,KA,入门系列,中区经销商02,27360.0,15
2024-09-15,中区,KA,入门系列,中区经销商03,17100.0,9
2024-09-15,中区,KA,入门系列,中区经销商04,13680.0,7
2024-09-15,中区,KA,入门系列,中区经销商05,10260.0,5
2024-09-15,中区,KA,入门系列,中区经销商06,8550.0,5
